Id,Source,Target,Weight
0,0,20,-0.5816177
1,0,46,-0.5922603
2,0,73,-0.77237403
3,0,74,1.1959537
4,0,76,0.16320412
5,0,124,0.22339691
6,0,125,-0.35103923
7,1,18,-0.092285745
8,1,56,-2.364041
9,1,65,0.06725976
10,1,79,-0.03387434
11,1,112,1.5061243
12,1,124,-0.044743735
13,2,4,-0.79843503
14,2,48,-1.83053
15,2,51,-0.065931804
16,2,78,-1.2954642
17,2,87,0.6279729
18,2,100,2.4627962
19,3,12,0.83455503
20,3,42,1.1517128
21,3,63,1.5816643
22,3,87,0.51187253
23,3,92,0.6831841
24,3,112,0.60633934
25,4,43,-1.4463495
26,4,51,0.21131037
27,4,92,-0.24301991
28,4,112,0.15674753
29,5,1,-2.5532866
30,5,28,-0.8241727
31,5,52,-0.9992671
32,5,54,0.25392193
33,5,121,-0.3933191
34,6,70,-0.70431924
35,6,80,0.9108413
36,6,88,0.21752776
37,6,112,-0.5833618
38,7,4,0.2826603
39,7,18,0.2625802
40,7,59,-1.8965
41,7,81,-0.27223197
42,7,102,-0.86360574
43,8,11,0.04935726
44,8,16,0.21358298
45,8,20,-0.41745248
46,8,34,0.115573585
47,8,45,-0.07879239
48,8,58,-0.12645102
49,8,65,0.17253496
50,8,108,-0.13062085
51,8,110,-0.24849081
52,9,1,-3.017243
53,9,18,-2.0534458
54,9,32,0.6703864
55,9,35,0.83336604
56,9,48,0.029411307
57,9,59,-1.1400914
58,9,63,0.4159238
59,9,79,1.1359084
60,9,84,-1.9078114
61,9,124,-0.5928022
62,10,47,-1.8882029
63,10,67,0.2062181
64,11,38,0.044241548
65,11,46,1.8232454
66,11,56,-2.0925107
67,11,92,1.7491627
68,11,104,-0.3688163
69,11,112,-0.8271844
70,11,116,-0.8562048
71,12,0,0.13717507
72,12,2,-2.1228063
73,12,3,0.028725779
74,12,98,-0.20406516
75,12,103,0.5602899
76,13,90,-0.8687906
77,13,112,0.18813539
78,13,122,1.4339682
79,14,49,-0.227943
80,14,66,-0.7313563
81,14,82,0.10897873
82,15,86,-0.20285654
83,15,110,0.5215685
84,16,10,-1.5459902
85,16,17,-0.12458792
86,16,47,0.10872942
87,16,89,0.11451882
88,16,97,0.9754189
89,16,113,0.39208066
90,16,115,0.8778438
91,16,118,0.7146223
92,17,7,0.27990136
93,17,9,2.3501656
94,17,13,-0.59945893
95,17,18,0.8170137
96,17,31,1.0403527
97,17,56,0.14775743
98,17,57,2.759444
99,17,81,0.1257815
100,17,87,0.049668487
101,17,120,-0.51667064
102,18,6,0.34288064
103,18,22,0.04906484
104,18,25,-0.06611902
105,18,72,0.04105313
106,18,123,-1.2116914
107,19,4,-0.54442006
108,19,9,1.2166741
109,19,35,-0.600853
110,19,42,0.23569372
111,19,52,1.8118304
112,19,55,-0.97413784
113,19,63,-0.91894
114,19,67,0.2108392
115,19,68,0.578553
116,19,91,-0.35968363
117,19,93,0.42845404
118,19,123,1.394275
119,20,28,1.0857162
120,20,29,-0.17940316
121,20,31,-1.9066299
122,20,107,1.1340122
123,20,115,-0.8603823
124,21,0,-1.1419264
125,21,14,-0.86722934
126,21,26,2.3113914
127,21,38,-1.6094062
128,21,79,0.30453327
129,21,105,0.36952052
130,21,107,-0.040851276
131,21,113,0.25383577
132,22,0,-0.9607348
133,22,6,-0.19065706
134,22,34,-0.65193546
135,22,68,0.6952772
136,22,86,-0.21093862
137,22,102,-1.3387231
138,22,123,-0.7731309
139,23,7,0.4053518
140,23,22,0.26795524
141,23,26,0.80163306
142,23,37,-0.45752892
143,23,92,-0.30692315
144,23,108,-0.8647965
145,23,113,-0.07541079
146,23,118,-0.37630773
147,23,127,-0.5660845
148,24,4,0.37640747
149,24,14,-0.60024285
150,24,16,-0.8207612
151,24,42,0.68010527
152,24,43,-0.779684
153,24,60,-0.43102273
154,24,67,1.8094981
155,24,83,0.9928014
156,24,123,-1.2969133
157,25,20,0.50476855
158,25,23,-0.64701045
159,25,28,-1.3685386
160,25,35,-0.9717563
161,25,44,0.7664416
162,25,84,0.23381536
163,25,98,-1.0850499
164,25,101,0.8761802
165,25,125,-1.4811244
166,26,38,-0.29229128
167,26,39,-0.6013725
168,26,79,-0.4958249
169,26,104,0.46931303
170,27,18,1.4148473
171,27,26,0.33107075
172,27,30,-1.2214111
173,27,50,-0.5646713
174,27,77,-0.16470452
175,27,85,-0.525206
176,27,87,-1.2143382
177,27,120,-1.4649509
178,28,49,0.30657092
179,28,94,-0.4348834
