0	7	2
0	26	2
0	76	2
0	78	2
0	88	1
0	93	1
0	114	2
0	117	2
0	127	2
1	15	2
1	58	2
1	77	2
1	84	2
1	107	2
1	110	2
1	117	2
2	49	1
2	52	2
2	57	2
2	66	1
2	122	1
3	42	2
3	103	2
4	8	2
4	23	2
4	31	1
4	64	1
4	85	1
4	95	1
4	100	1
4	107	1
5	4	2
5	6	1
5	9	2
5	19	2
5	51	2
5	75	1
5	79	2
5	94	1
6	31	1
6	64	1
6	76	1
6	78	2
6	89	2
6	104	1
7	6	2
7	45	1
7	53	2
7	69	1
7	93	1
7	118	2
8	62	1
8	82	1
8	84	1
8	102	1
8	115	2
9	26	1
9	96	2
10	42	1
10	52	1
10	71	2
10	80	2
10	84	2
10	107	2
10	108	2
11	12	2
11	14	2
11	18	1
11	28	1
11	41	1
11	51	1
11	78	1
11	124	2
12	50	2
12	76	1
12	114	1
12	117	1
12	126	1
13	62	1
13	72	2
13	75	1
13	90	1
13	91	1
14	3	2
14	22	1
14	78	2
14	99	2
15	1	2
15	18	2
15	42	1
15	53	2
15	78	2
15	96	1
16	11	1
16	52	2
16	60	2
16	84	2
16	92	2
17	29	2
17	32	2
17	83	1
17	90	2
18	5	1
18	12	1
18	37	1
18	111	2
18	123	2
19	27	2
19	44	2
19	46	1
19	63	2
19	86	2
19	112	2
19	115	2
20	31	1
20	54	2
20	82	2
21	25	2
21	26	1
21	39	1
21	82	2
21	116	1
22	58	2
22	114	1
22	116	1
23	13	2
23	14	1
23	20	2
23	32	2
23	68	1
23	73	2
23	81	2
23	96	2
24	12	1
24	25	1
24	34	2
24	41	1
24	53	2
24	66	1
24	67	1
24	101	1
24	108	2
25	24	1
25	26	1
25	31	1
25	53	1
25	60	2
25	91	1
25	110	2
26	53	1
26	61	1
26	72	2
26	106	1
26	118	1
27	15	1
27	25	1
27	35	2
27	54	2
27	58	1
27	74	2
27	78	1
28	1	1
28	7	2
28	40	1
28	67	1
28	73	2
28	86	2
28	102	2
28	114	2
28	127	2
29	6	2
29	34	1
29	35	2
29	36	2
29	42	2
29	43	2
29	56	2
29	65	2
29	101	1
29	123	2
29	124	1
30	5	1
30	39	2
30	95	1
30	119	2
30	120	2
31	1	1
31	13	1
31	17	1
31	20	1
31	79	2
31	87	1
32	18	2
32	20	2
32	56	2
32	65	1
32	98	1
32	102	1
32	114	1
32	115	2
33	17	2
33	34	1
33	58	1
33	63	1
33	65	1
33	73	1
33	106	1
34	25	1
34	35	1
34	59	2
34	68	1
34	73	2
34	74	2
34	76	1
34	87	1
35	9	1
35	39	2
35	73	1
35	105	1
35	115	2
36	1	1
36	12	1
36	25	2
36	39	2
36	49	1
36	78	2
37	21	1
37	46	1
37	85	2
37	124	2
38	5	1
38	18	2
38	63	1
39	19	2
39	22	1
39	65	1
39	96	2
39	103	2
39	106	1
39	117	1
39	120	2
40	33	1
40	37	1
40	84	2
40	91	1
40	111	2
40	114	1
41	27	2
41	64	1
41	69	1
41	88	2
41	109	1
42	62	1
43	4	2
43	19	1
43	21	2
43	27	2
43	39	1
43	51	2
43	55	2
43	66	2
43	76	2
43	99	1
43	114	1
43	120	2
44	6	1
44	8	1
44	30	2
44	48	2
44	59	1
44	95	1
44	98	2
44	116	2
44	121	2
45	1	2
45	4	2
45	7	1
45	24	1
45	41	2
46	75	2
46	90	2
46	102	1
47	23	2
47	62	2
47	80	1
47	105	1
47	115	1
48	13	2
48	24	1
48	67	2
48	92	2
48	103	2
49	0	2
49	2	2
49	26	1
49	30	2
49	37	1
49	73	1
49	86	1
50	0	1
50	19	1
50	57	1
50	66	2
50	96	2
50	111	2
50	119	2
50	124	2
51	20	2
51	25	1
51	75	2
51	81	1
51	90	1
52	1	2
52	13	2
52	26	1
52	31	2
52	44	1
52	64	1
52	88	2
52	89	1
52	95	1
52	97	1
52	122	2
52	124	1
53	9	1
53	79	1
53	97	1
53	106	1
53	109	1
54	8	1
54	29	2
54	40	1
54	43	1
54	51	2
54	59	2
54	64	1
54	87	1
55	18	2
55	69	1
55	72	2
55	93	1
55	94	2
55	121	2
56	57	1
56	73	1
56	97	1
56	116	1
56	117	2
56	125	2
57	3	2
57	13	1
57	29	2
57	30	1
57	31	2
57	66	2
57	105	2
58	9	1
58	19	2
58	41	2
58	53	1
58	67	2
59	12	2
59	27	1
59	38	1
59	58	2
59	80	2
59	105	1
60	20	2
60	43	1
60	102	2
60	110	2
61	5	1
61	18	1
61	66	2
61	67	2
61	120	2
61	126	1
62	27	1
62	29	2
62	34	2
62	70	2
62	73	1
62	96	1
62	105	2
62	119	1
62	124	1
63	21	1
63	28	1
63	37	1
63	68	1
63	69	2
63	74	1
63	88	1
63	96	2
63	126	1
64	112	1
64	122	1
65	33	1
65	87	1
65	123	1
66	18	2
66	44	1
66	46	2
66	62	1
66	102	1
67	27	2
67	37	2
67	38	2
67	53	1
67	59	1
67	61	1
67	82	1
68	33	1
68	44	1
68	57	2
68	80	2
69	21	1
69	40	2
69	120	2
69	125	1
70	15	1
70	47	2
70	78	1
70	96	1
70	97	2
70	104	1
71	30	1
71	33	1
71	40	2
71	41	1
71	85	2
71	113	1
71	120	1
72	11	1
72	34	2
72	51	1
72	56	2
72	111	2
72	122	1
73	22	2
73	48	2
73	49	1
73	58	2
73	87	2
73	113	2
73	116	2
73	119	1
73	123	2
74	20	2
74	22	2
74	23	2
74	27	1
74	63	2
74	66	1
74	119	1
74	121	2
75	1	1
75	4	2
75	17	2
75	58	2
75	62	2
76	0	1
76	7	1
76	39	1
76	43	1
76	51	2
76	55	2
76	66	2
76	71	1
76	77	2
76	85	2
76	106	2
77	3	1
77	8	2
77	65	2
77	72	2
77	99	2
77	118	1
78	10	1
78	31	1
78	35	1
78	52	1
78	56	2
78	61	2
78	65	2
78	94	1
78	98	1
78	103	2
79	7	2
79	26	2
79	34	1
79	39	1
79	44	1
79	46	1
79	63	2
79	90	2
79	93	2
79	110	2
80	61	2
80	65	2
80	73	1
80	96	2
80	104	2
81	14	1
81	19	2
81	25	1
81	28	2
81	33	1
81	39	2
81	56	2
81	78	2
81	86	2
81	92	2
81	113	2
82	7	2
82	22	2
82	44	1
82	55	1
82	60	2
82	72	1
83	66	1
83	114	1
83	119	1
84	17	2
84	45	2
84	46	1
84	61	2
84	67	1
84	93	2
84	98	1
84	111	1
84	116	1
84	119	1
85	20	2
85	21	2
85	33	1
85	65	2
85	78	1
85	102	2
85	123	2
86	4	1
86	11	1
86	34	2
86	43	1
86	51	2
86	59	2
86	75	2
86	79	2
86	84	1
86	112	2
87	19	1
87	23	2
87	24	1
87	70	2
87	73	1
88	10	2
88	21	1
88	49	1
88	93	2
88	122	2
88	123	2
88	126	1
89	10	1
89	45	1
89	73	1
89	84	2
90	1	2
90	2	2
90	13	1
90	36	1
90	47	2
90	77	2
90	115	1
90	119	2
91	5	1
91	61	1
91	63	1
91	118	1
92	8	1
92	51	1
