0	18	2
0	24	1
0	27	1
0	40	2
0	85	2
0	89	2
0	109	2
0	116	2
0	118	2
1	22	2
1	27	2
1	28	2
1	54	2
1	55	2
1	73	2
1	110	2
2	11	1
2	46	2
2	70	1
2	75	2
2	106	1
3	59	2
3	87	2
4	3	1
4	33	2
4	45	1
4	68	1
4	77	1
4	95	1
4	96	1
4	115	2
5	12	2
5	38	2
5	41	2
5	76	2
5	97	1
5	105	1
5	117	2
5	123	1
6	23	1
6	24	2
6	55	1
6	63	1
6	119	1
6	127	2
7	6	2
7	46	2
7	51	2
7	82	1
7	105	1
7	113	1
8	27	1
8	29	1
8	44	1
8	78	1
8	82	2
9	7	2
9	81	1
10	5	1
10	12	2
10	16	2
10	31	2
10	65	2
10	82	1
10	113	2
11	30	1
11	46	2
11	61	1
11	66	1
11	69	2
11	78	2
11	96	1
11	106	1
12	14	1
12	18	1
12	26	2
12	29	1
12	73	1
13	10	1
13	21	2
13	22	1
13	32	1
13	59	1
14	6	2
14	33	2
14	54	2
14	122	1
15	1	1
15	43	1
15	72	2
15	96	2
15	120	2
15	122	2
16	34	2
16	80	1
16	83	2
16	105	2
16	121	2
17	57	2
17	63	2
17	79	2
17	110	1
18	19	1
18	44	1
18	58	2
18	59	2
18	110	1
19	26	2
19	27	2
19	67	1
19	70	2
19	97	2
19	98	2
19	123	2
20	12	2
20	30	1
20	51	2
21	23	2
21	28	1
21	65	1
21	69	2
21	103	1
22	41	1
22	106	1
22	111	2
23	6	2
23	17	2
23	24	2
23	33	1
23	73	1
23	85	2
23	114	2
23	119	2
24	1	1
24	5	1
24	69	1
24	84	1
24	103	1
24	104	2
24	109	2
24	122	1
24	126	2
25	8	1
25	55	2
25	60	1
25	72	1
25	78	1
25	95	1
25	113	2
26	35	1
26	46	1
26	49	1
26	57	2
26	97	1
27	4	2
27	18	1
27	28	1
27	39	1
27	40	2
27	44	1
27	58	2
28	14	2
28	58	2
28	66	2
28	67	2
28	77	1
28	99	2
28	101	2
28	118	1
28	126	1
29	11	1
29	42	2
29	58	2
29	65	2
29	68	2
29	76	2
29	82	2
29	89	2
29	92	2
29	105	1
29	120	1
30	64	2
30	65	2
30	90	2
30	112	1
30	119	1
31	9	2
31	22	1
31	67	1
31	106	1
31	107	1
31	126	1
32	12	2
32	35	2
32	61	2
32	67	1
32	72	1
32	73	1
32	93	2
32	117	1
33	35	1
33	39	1
