0	36	1
0	41	2
0	113	2
0	118	1
0	125	1
0	126	2
1	6	1
1	15	1
1	43	2
1	46	1
1	60	1
1	73	1
1	99	2
1	122	2
1	123	1
2	1	1
2	13	2
2	20	1
2	29	2
2	57	2
2	80	2
2	107	2
2	118	2
2	120	1
2	121	1
3	22	2
3	38	2
3	49	1
3	52	1
3	86	1
3	110	1
3	113	2
3	120	2
3	122	1
4	5	2
4	7	1
4	35	1
4	37	2
4	76	2
4	79	1
4	95	2
4	106	2
5	19	1
5	22	2
5	29	1
5	30	2
5	60	2
5	87	1
5	89	2
5	105	2
5	106	1
5	119	2
5	124	1
6	12	2
6	62	1
6	86	1
6	102	1
6	116	1
6	118	1
6	119	1
7	14	1
7	18	1
7	28	1
7	44	2
7	46	2
7	69	2
7	71	1
7	95	2
7	105	2
7	107	1
8	27	2
8	58	2
8	59	1
8	67	2
8	73	1
8	76	2
8	79	1
8	83	2
8	102	1
8	104	2
8	124	2
8	127	1
9	27	2
9	29	1
9	50	1
9	60	1
9	77	1
9	81	2
9	96	1
9	107	1
9	109	1
9	113	1
9	116	1
9	123	1
10	20	1
10	24	1
10	30	1
10	32	2
10	109	2
10	124	1
11	22	2
11	61	1
11	72	2
12	8	2
12	17	2
12	19	1
12	26	2
12	75	2
12	77	2
12	97	2
13	1	2
13	33	1
13	40	2
13	50	2
13	58	2
13	81	1
13	89	2
13	102	1
14	17	1
14	36	2
14	45	2
14	70	2
14	89	2
14	117	1
15	5	1
15	17	2
15	69	1
15	77	2
15	79	1
15	93	2
15	110	1
16	30	1
16	31	1
16	44	2
16	47	2
16	69	1
16	74	2
16	121	1
17	6	1
17	14	1
17	25	1
17	80	2
17	119	1
18	22	2
18	34	2
18	38	1
18	41	1
18	84	2
18	119	1
19	0	1
19	21	2
19	38	2
19	63	2
19	81	1
19	105	2
20	16	1
20	28	2
20	33	1
20	68	1
20	101	1
21	2	2
21	7	2
21	16	1
21	22	1
21	33	2
21	37	2
21	46	1
21	75	2
21	89	2
21	100	1
21	109	1
21	123	1
22	0	2
22	1	2
22	30	1
22	50	2
22	82	1
22	90	1
22	95	2
22	114	2
23	5	1
23	17	1
23	34	2
23	51	1
23	64	2
23	76	1
23	107	2
24	121	1
25	7	1
25	10	2
25	12	2
25	32	1
25	87	1
26	9	1
26	24	1
26	37	2
26	70	1
26	98	1
26	122	1
26	123	2
27	12	2
27	25	2
27	35	1
27	36	1
27	63	1
27	96	1
27	106	1
28	7	2
28	9	2
28	51	2
28	85	1
28	101	1
29	0	2
29	5	2
29	8	2
29	23	1
29	30	2
29	50	2
29	55	2
29	62	2
29	102	2
30	35	1
30	40	1
30	56	2
30	65	2
30	71	1
30	76	1
30	92	1
30	100	1
30	108	2
31	30	1
31	60	2
31	68	1
31	76	2
31	112	1
32	33	1
32	36	1
32	50	1
32	70	1
32	89	2
33	11	2
33	15	1
33	18	1
33	19	1
33	28	1
33	37	1
33	42	2
33	76	1
34	0	2
34	4	2
34	20	2
34	29	1
34	31	2
34	36	1
34	67	2
35	25	2
35	28	2
35	40	1
35	59	1
35	73	2
36	15	2
36	21	1
36	25	1
36	49	2
36	55	1
36	83	2
36	85	2
36	93	2
37	52	1
37	90	1
37	93	1
37	105	1
37	106	2
38	0	2
38	14	1
38	20	1
38	59	1
38	63	2
38	91	2
38	117	1
39	7	1
39	66	1
39	92	1
39	127	2
40	16	2
40	32	1
40	43	2
40	55	2
40	67	2
40	90	2
40	114	1
40	116	1
40	117	2
41	3	2
41	4	2
41	10	1
41	18	1
41	88	1
41	92	2
41	118	2
41	119	2
41	122	1
42	3	2
42	9	2
42	16	1
42	22	2
42	32	1
42	47	2
42	82	2
42	124	2
43	6	2
43	74	1
43	110	1
44	19	2
44	58	1
44	114	1
45	5	1
45	40	1
45	43	2
45	55	1
45	82	1
45	98	1
45	107	2
45	109	1
45	122	2
45	123	1
46	17	2
46	19	1
46	24	2
46	35	1
46	65	2
46	69	2
46	111	2
47	32	2
47	41	1
47	43	2
47	91	2
47	101	1
47	113	1
47	114	2
47	117	2
48	13	2
48	27	1
48	98	2
48	102	1
49	7	1
49	10	1
49	70	2
49	102	2
49	109	1
50	0	2
50	4	2
50	24	1
50	27	1
50	28	1
50	31	1
50	47	1
50	67	1
50	108	2
50	110	2
50	116	2
50	122	1
50	125	1
51	70	2
51	118	2
52	48	2
52	50	1
52	63	2
52	75	2
52	113	1
52	116	1
53	12	1
53	97	2
53	113	1
54	6	2
54	15	1
54	21	1
54	36	2
54	42	2
54	47	2
54	70	2
54	77	1
54	82	1
54	110	1
54	126	1
55	22	2
55	53	2
55	63	2
55	81	2
55	114	1
55	119	2
56	4	1
56	37	1
56	44	2
56	58	1
56	59	2
56	63	2
56	69	1
56	83	2
56	93	2
56	116	2
57	41	1
57	45	2
57	61	1
57	80	2
57	90	2
57	104	1
57	117	1
57	127	2
58	24	1
58	77	2
58	81	1
58	121	1
58	122	2
59	24	1
59	78	1
59	106	2
59	111	2
59	126	2
59	127	2
60	33	2
60	46	1
60	57	2
60	88	2
60	106	2
60	114	1
61	13	1
61	40	2
61	54	2
61	106	1
61	127	2
62	38	2
62	64	2
62	68	2
62	74	2
62	87	1
63	20	2
63	48	2
63	66	1
63	77	1
63	108	2
63	123	2
64	0	2
64	1	2
64	45	1
64	54	1
64	66	1
64	79	2
65	22	1
65	73	1
65	98	2
65	115	1
66	7	2
66	8	2
66	57	2
66	63	2
67	15	2
67	33	2
67	34	2
67	50	2
67	107	2
67	122	2
68	48	2
68	102	1
68	105	1
68	113	1
68	121	1
68	124	2
68	126	2
69	23	1
69	36	1
69	37	2
69	67	2
69	74	1
69	111	2
69	127	2
70	13	1
70	39	1
70	48	2
70	62	1
70	100	2
70	123	1
71	1	1
71	27	2
72	49	1
72	56	2
72	57	1
72	77	2
72	98	1
73	3	2
73	30	2
73	37	2
73	44	1
73	57	1
73	70	2
73	98	1
73	105	2
73	110	2
73	121	2
73	123	2
73	127	1
74	0	2
74	15	2
74	16	2
74	26	2
74	43	2
74	85	1
74	109	1
75	11	2
75	22	1
75	30	1
75	51	2
75	55	1
75	80	1
75	113	1
76	16	1
76	30	2
76	63	2
76	64	1
76	78	2
76	79	1
76	96	1
76	104	2
76	109	2
76	111	1
77	7	1
77	13	2
77	23	1
77	55	2
77	62	1
77	68	1
77	81	2
77	92	1
77	113	1
77	123	1
77	127	1
78	10	1
78	28	1
78	29	2
78	43	2
78	79	1
78	85	1
78	124	2
79	12	2
79	14	1
79	38	1
79	39	2
79	48	1
79	85	1
79	107	2
79	111	1
79	115	1
79	127	1
80	3	1
80	27	2
80	30	1
80	38	2
80	41	1
80	46	1
80	50	2
80	59	2
80	65	2
80	92	1
80	119	2
81	1	2
81	23	2
81	56	2
81	93	1
81	113	1
81	120	1
82	3	1
82	13	1
82	17	1
82	71	2
82	75	2
82	78	1
82	92	2
83	12	2
83	14	1
83	44	1
83	56	2
83	58	1
83	71	1
83	82	2
83	119	2
83	127	2
84	6	2
84	11	2
84	21	1
84	42	1
84	45	2
84	49	1
84	90	1
84	98	1
84	111	1
85	13	1
85	18	2
85	36	2
85	103	2
85	107	2
86	5	2
86	69	1
86	74	2
86	85	1
87	70	2
87	103	2
87	118	2
88	9	1
88	21	1
88	90	1
88	107	2
88	108	2
88	109	1
89	3	2
89	38	1
89	90	2
90	0	1
90	20	2
90	53	2
90	56	2
90	61	2
90	70	1
90	97	1
90	103	2
90	116	1
90	121	2
91	17	2
91	19	1
91	25	1
91	41	2
91	46	2
91	48	2
91	66	2
91	67	2
91	100	2
91	119	1
91	124	2
92	4	1
92	11	2
92	12	2
92	81	1
92	91	1
92	98	2
92	109	1
93	5	2
93	42	2
93	50	2
93	56	1
93	58	1
93	66	1
93	84	2
93	94	1
93	98	2
93	103	1
93	115	2
94	44	1
94	46	1
94	47	1
94	53	2
94	60	2
94	90	2
94	98	2
94	107	2
95	14	1
95	32	2
95	40	1
95	84	1
95	115	2
95	116	2
96	51	2
96	116	2
96	118	2
97	0	1
97	50	1
97	78	2
97	102	1
98	13	2
98	24	1
98	50	1
98	58	1
98	65	2
98	100	1
98	118	1
98	120	1
98	122	1
99	24	1
99	27	2
99	59	2
99	102	2
99	108	2
100	50	1
100	55	1
100	58	1
100	61	1
100	85	1
100	101	1
100	105	1
100	119	1
101	27	1
101	61	1
101	74	2
101	86	2
101	107	1
102	16	2
102	57	2
102	75	1
103	30	2
103	40	2
103	46	2
103	48	2
103	50	2
103	71	1
103	97	1
103	113	2
104	12	2
104	30	1
104	31	2
104	65	2
104	73	2
104	92	1
104	111	1
104	112	1
104	122	2
105	2	2
105	34	2
105	39	2
105	54	1
105	117	2
105	119	1
106	20	2
106	26	2
106	69	1
106	85	1
106	95	2
106	97	2
106	102	1
106	113	1
106	124	1
107	12	2
107	34	1
107	47	2
107	64	2
107	68	2
107	87	1
107	88	1
107	99	2
107	104	1
107	112	1
107	120	2
108	5	2
108	34	2
108	40	2
108	42	2
108	46	2
108	61	2
108	67	2
108	103	2
109	21	1
109	55	2
109	73	2
109	76	2
109	91	1
109	115	1
109	123	2
110	2	2
110	13	1
110	23	2
110	57	2
111	8	2
111	11	2
111	14	1
111	21	1
111	42	1
111	66	2
111	71	2
111	76	2
111	86	1
111	88	2
111	91	2
112	10	1
112	20	2
112	26	2
112	27	2
112	38	2
112	41	2
112	42	1
112	50	1
112	81	2
112	84	1
113	6	1
113	24	2
113	56	1
113	65	2
113	66	1
113	73	2
113	82	2
113	84	2
113	87	2
113	119	2
114	0	2
114	18	1
114	25	2
114	58	1
114	71	2
114	78	2
114	102	1
114	106	1
114	123	1
115	4	1
115	22	2
115	32	2
115	38	2
115	42	1
115	55	1
115	57	1
115	101	2
116	15	2
116	28	1
116	39	2
116	42	1
116	60	2
116	66	1
116	69	1
116	70	2
116	87	1
116	104	1
117	79	1
117	120	1
118	2	2
118	34	1
119	87	1
119	108	2
119	121	1
119	122	1
120	3	2
120	30	2
120	50	1
120	54	2
120	64	2
120	77	2
120	107	1
120	110	2
121	27	1
121	31	1
121	65	1
121	69	2
121	86	2
121	98	2
121	127	2
122	29	2
122	54	1
122	123	2
123	3	1
123	18	2
123	20	2
123	37	1
123	119	1
124	4	2
124	15	2
124	25	1
124	40	1
124	49	2
124	59	2
124	78	2
124	113	2
124	118	1
125	7	2
125	33	1
125	40	2
125	67	2
125	68	1
125	74	2
125	94	2
125	106	2
126	28	1
126	31	2
126	47	2
126	68	2
126	98	1
126	118	1
126	127	2
127	50	1
127	51	2
127	57	1
127	115	1
