0	21	2
0	22	2
0	30	2
1	2	1
1	8	1
1	10	2
1	17	2
1	20	1
1	26	2
1	50	2
1	54	2
1	72	2
1	73	2
2	7	1
2	13	2
2	38	2
2	96	2
3	20	2
3	26	2
3	49	1
3	59	2
3	74	2
4	62	1
5	19	1
5	29	2
5	38	2
5	88	2
5	98	1
6	3	2
6	63	1
6	74	2
7	29	2
7	61	1
7	64	1
7	76	2
7	83	1
7	94	2
8	21	2
8	36	1
8	90	2
9	6	2
9	7	1
9	57	1
9	64	2
9	84	2
9	92	2
10	4	1
10	19	2
10	20	1
10	63	2
11	4	1
11	9	1
11	35	2
11	63	1
11	79	1
11	92	1
11	98	2
12	15	2
12	26	2
12	32	2
12	33	1
12	35	1
12	49	1
12	58	1
12	82	1
13	16	2
13	18	1
13	26	2
13	51	2
13	52	2
14	36	1
14	47	1
15	0	2
15	13	1
15	54	1
15	61	1
15	64	2
15	78	2
15	79	1
15	87	1
16	47	1
16	60	1
16	77	1
16	84	2
16	98	2
17	31	1
17	41	1
17	53	1
17	83	2
17	90	1
18	0	2
18	2	2
18	7	1
18	20	2
18	49	1
18	53	2
18	67	2
18	71	1
19	8	2
19	37	1
19	39	2
19	42	2
20	43	2
20	71	1
20	72	2
21	16	1
21	91	1
21	94	2
21	99	1
22	2	1
22	32	2
22	40	1
22	46	2
22	54	2
22	91	1
23	47	1
23	50	2
23	54	1
24	10	1
24	17	1
24	30	2
24	32	1
24	69	1
24	93	1
25	95	1
26	4	1
26	18	1
26	40	1
26	68	2
26	75	1
26	81	2
26	94	2
27	5	2
27	23	1
27	68	1
27	76	2
28	4	1
28	9	1
28	40	2
28	43	2
28	51	1
28	63	2
29	2	1
29	13	1
29	31	2
29	35	1
29	41	2
29	62	1
30	24	2
30	80	1
31	44	1
31	45	2
31	77	1
31	90	2
32	13	2
32	23	2
32	35	1
32	37	2
32	59	2
32	98	2
33	12	2
33	55	1
33	57	2
33	60	2
33	62	1
33	68	2
34	28	1
34	37	1
34	45	2
34	54	2
34	58	2
34	70	2
34	82	1
34	90	1
35	12	1
35	23	2
35	26	1
35	88	1
35	93	2
35	97	1
36	52	1
36	80	1
37	52	2
37	69	2
37	76	2
37	82	2
38	30	1
38	32	1
38	33	1
38	47	2
38	48	1
38	58	1
38	68	1
39	9	1
39	40	2
39	91	2
40	58	1
40	62	2
40	66	2
40	68	1
41	0	2
41	5	1
41	7	2
41	15	2
41	17	2
41	69	1
42	5	1
42	66	1
42	81	2
42	92	2
42	93	1
43	20	2
43	21	2
43	51	2
43	55	2
43	57	2
43	59	2
43	74	2
43	96	1
44	2	2
44	14	2
44	47	1
44	54	1
44	59	1
44	79	2
44	89	2
45	17	2
45	35	1
45	38	1
45	51	2
45	74	1
46	22	1
46	30	2
46	37	1
46	38	2
46	41	1
46	68	2
46	92	1
46	96	2
47	55	1
48	18	2
48	22	1
48	30	2
48	70	2
48	80	2
48	93	2
49	3	2
49	13	1
49	40	2
49	60	2
49	91	2
50	7	1
50	12	1
50	23	2
50	39	1
50	58	1
50	80	1
50	85	2
50	92	2
51	16	1
51	31	2
51	40	1
51	47	2
51	67	1
51	74	2
51	97	2
52	10	2
52	21	1
52	37	1
52	48	2
52	58	1
52	88	1
53	0	2
53	17	1
53	41	2
53	72	1
54	7	2
54	37	2
54	83	2
55	43	2
55	57	2
55	63	1
55	71	1
55	76	1
55	90	1
56	1	2
56	7	1
56	36	1
56	41	2
56	86	1
56	88	2
57	9	2
57	11	2
57	14	1
57	73	2
57	87	2
58	11	2
58	13	1
58	24	1
58	93	2
58	99	1
59	8	1
59	45	2
59	66	1
59	67	1
59	86	1
59	97	1
60	28	1
60	44	2
60	68	1
60	88	1
61	17	2
61	41	2
61	55	1
61	71	1
61	76	2
61	78	1
61	79	2
61	94	2
61	99	1
62	23	2
62	58	2
62	68	2
62	78	2
62	97	1
63	1	2
63	22	1
63	38	1
63	41	1
63	67	2
63	79	1
63	86	1
64	34	1
64	40	2
64	46	2
64	56	2
64	65	1
65	29	1
65	85	2
66	13	2
66	46	1
66	69	2
66	96	2
67	13	1
67	24	1
67	29	1
67	41	1
67	81	1
67	84	1
68	22	1
68	38	2
68	45	1
68	53	2
69	35	2
69	53	2
70	7	1
70	12	1
70	40	1
70	48	1
70	51	1
70	58	2
71	6	1
71	11	2
71	12	2
71	17	1
71	20	1
71	42	2
71	91	1
72	15	1
72	44	1
72	70	1
73	1	2
73	18	2
73	38	2
73	45	1
74	19	1
74	21	1
74	43	1
74	81	1
74	89	2
75	0	1
75	1	2
75	15	1
75	43	2
76	16	2
76	26	2
76	51	1
76	79	2
76	84	2
77	5	2
77	13	1
77	79	2
77	85	2
78	5	2
78	44	2
79	22	1
79	62	2
79	63	1
79	67	1
79	72	1
79	77	1
79	90	1
80	24	2
80	34	2
80	52	2
80	99	2
81	2	1
81	7	2
81	12	2
81	74	2
81	99	2
82	18	1
82	48	2
82	49	2
82	55	1
82	60	1
82	78	2
83	64	1
83	79	2
85	0	1
85	28	1
85	48	1
85	52	1
85	60	1
85	74	2
85	96	1
86	1	2
86	22	1
86	32	1
86	67	1
86	69	2
86	81	1
87	27	1
87	31	1
87	37	1
87	73	2
87	77	2
87	93	2
88	0	2
88	47	2
88	72	1
88	74	2
88	96	1
89	1	2
89	40	1
89	41	2
90	0	1
90	7	2
90	10	1
90	16	1
90	21	1
90	23	1
90	28	2
90	33	1
90	34	2
90	35	2
90	63	2
90	67	2
90	93	1
91	9	2
91	21	1
91	31	1
91	37	2
91	58	1
91	84	2
92	95	1
93	2	1
93	35	1
93	40	1
93	48	2
93	56	1
94	55	1
94	86	2
94	87	2
94	89	2
95	4	2
95	7	2
95	15	1
95	31	1
95	52	1
95	67	1
96	10	1
96	40	1
96	72	1
96	91	1
97	11	1
97	14	1
97	18	2
97	38	2
97	42	2
97	62	1
97	90	1
98	3	2
98	13	2
98	50	2
98	62	2
98	83	1
98	89	2
99	20	1
99	33	2
99	51	2
99	59	2
99	85	2
99	92	1
