0	7	2
0	26	2
0	76	2
0	78	2
0	88	1
0	93	1
0	114	2
0	117	2
0	127	2
0	142	1
1	36	2
1	55	2
1	62	2
1	85	2
1	88	2
1	95	2
2	5	1
2	8	2
2	13	2
2	22	1
2	78	1
2	125	1
3	37	2
3	69	2
3	84	2
3	92	2
3	125	1
3	146	1
4	7	1
4	12	1
4	19	1
4	44	2
4	45	2
4	48	1
4	58	1
4	90	2
4	114	1
4	118	1
4	133	1
5	48	1
5	81	2
5	93	1
5	95	1
5	106	2
5	121	2
6	1	1
6	40	1
6	48	1
6	64	1
6	88	1
6	113	2
7	35	1
7	55	2
7	57	1
7	75	1
7	88	1
7	126	1
8	47	2
8	120	2
8	130	1
8	149	2
9	8	2
9	13	1
9	36	1
9	37	2
9	68	2
9	70	2
9	74	2
9	84	2
9	97	1
9	107	1
9	134	2
10	31	1
10	84	2
10	110	2
10	148	2
11	1	1
11	10	2
11	74	2
11	84	1
11	87	2
11	102	2
11	103	2
11	143	2
12	11	1
12	68	1
12	89	1
12	119	1
12	135	1
13	9	2
13	21	2
13	46	2
13	64	2
13	107	2
13	147	2
14	5	2
14	30	2
14	38	1
14	102	2
14	105	2
15	6	2
15	13	2
15	57	2
15	64	1
15	88	1
16	12	2
16	25	2
16	56	2
16	73	2
16	75	1
16	92	1
16	115	2
16	141	1
16	144	2
17	38	2
17	61	1
17	89	2
18	9	2
18	10	1
18	24	1
18	67	1
18	101	2
19	21	2
19	77	2
19	79	1
19	104	2
19	105	1
19	111	1
19	122	2
20	8	2
20	13	1
20	22	1
20	37	1
20	81	2
20	93	1
20	102	2
20	109	2
20	121	1
20	134	1
20	135	2
21	19	2
21	27	2
21	71	2
21	72	1
21	77	1
21	99	2
21	106	2
21	137	1
22	6	2
22	77	2
22	85	2
22	96	1
22	130	1
22	142	1
23	17	2
23	28	2
23	37	2
23	56	1
23	60	2
23	76	1
23	80	2
23	131	2
23	137	1
24	19	2
24	47	2
24	53	1
24	66	1
24	82	1
24	94	1
24	107	1
24	114	2
24	141	2
24	142	1
24	143	1
24	149	2
25	0	1
25	13	1
25	22	1
25	59	2
25	81	2
25	82	1
25	91	1
25	124	2
26	31	1
26	55	1
26	56	2
26	65	2
26	77	1
26	81	1
26	84	2
26	142	2
27	0	2
27	60	2
27	62	1
27	97	1
27	106	1
27	139	2
27	143	2
28	5	1
28	6	2
28	37	1
28	53	2
28	77	1
28	82	1
28	84	2
28	92	1
28	125	2
29	22	2
29	32	1
29	56	2
29	65	1
29	70	1
29	71	1
29	73	1
29	84	1
29	134	1
30	13	1
30	48	2
30	80	2
30	90	1
30	104	1
30	115	1
30	128	1
30	141	2
31	1	2
31	30	1
31	102	2
31	126	1
32	15	2
32	55	2
32	64	2
32	77	2
32	121	1
33	56	1
33	59	2
33	101	1
33	132	2
33	139	1
33	142	2
34	3	1
34	6	1
34	48	2
34	52	2
34	98	2
34	105	2
34	125	1
34	128	2
35	19	2
35	56	2
35	61	2
35	80	1
35	101	1
36	31	2
36	102	2
36	117	1
36	119	2
36	125	2
36	137	1
36	148	1
37	2	1
37	13	2
37	23	2
37	47	1
37	62	2
37	68	1
37	82	1
37	84	2
37	106	1
37	123	1
37	134	2
38	20	1
38	23	1
38	42	2
38	47	2
38	55	1
38	58	2
38	61	2
38	78	2
38	95	2
39	106	2
39	121	1
39	133	2
40	32	2
40	71	1
40	89	2
40	114	1
40	124	1
41	0	2
41	11	1
41	54	2
41	79	1
41	90	2
41	115	2
41	117	2
41	141	1
41	145	2
42	2	2
42	37	2
42	51	2
42	93	2
42	112	2
42	149	2
43	8	2
43	38	1
43	54	2
43	62	1
43	67	2
43	91	1
43	96	2
43	145	2
44	1	2
44	10	2
44	50	2
44	62	1
44	75	1
44	80	2
44	93	2
44	112	1
44	136	1
44	137	1
44	143	1
44	145	1
45	20	2
45	22	2
45	35	1
45	105	2
45	123	2
45	132	2
45	135	1
46	12	2
46	33	2
46	44	2
46	48	1
46	56	1
46	63	2
46	68	2
46	91	1
47	0	2
47	51	2
47	54	2
47	75	2
47	76	1
47	103	1
48	16	2
48	32	2
48	57	2
48	76	2
48	77	1
48	85	2
48	91	2
48	101	1
48	117	1
48	118	2
48	119	1
49	3	2
49	42	1
49	75	2
49	85	1
49	107	1
49	119	1
49	132	2
50	56	1
50	71	2
50	82	1
50	102	1
50	123	1
50	148	2
51	41	1
51	65	2
51	123	1
51	131	2
52	4	2
52	17	1
52	65	2
52	66	1
52	119	1
52	125	1
53	4	1
53	6	1
53	11	1
53	46	2
53	49	2
53	73	2
53	82	1
53	96	2
53	101	2
53	126	1
53	133	1
53	142	1
54	22	2
54	23	2
54	28	1
54	42	1
54	50	2
54	81	2
55	44	1
55	54	1
55	94	2
55	147	2
56	33	1
56	57	1
56	83	1
56	85	1
56	101	1
56	140	2
57	43	1
57	53	2
57	54	1
57	70	2
57	76	1
57	78	2
57	98	1
58	27	2
58	38	1
58	51	2
58	74	1
58	143	1
59	12	1
59	92	2
59	97	2
59	115	1
59	147	2
60	27	1
60	45	1
60	46	2
60	53	2
60	108	2
60	111	1
60	118	1
60	119	2
61	12	1
61	40	2
61	47	1
61	67	1
61	90	2
61	107	2
61	112	2
62	16	1
62	27	2
62	55	1
62	82	2
62	83	1
62	92	2
62	120	1
62	146	1
62	149	1
63	2	1
63	6	1
63	31	2
63	33	2
63	34	1
63	38	1
63	75	1
63	78	1
63	130	1
63	132	2
63	140	1
63	143	2
64	6	2
64	47	2
64	51	1
64	117	1
64	124	2
65	6	1
65	10	2
65	18	2
65	22	2
65	33	2
65	38	2
65	43	1
65	51	1
65	73	2
65	98	1
65	103	2
66	10	2
66	17	2
66	43	1
66	62	1
66	83	1
66	104	2
66	108	2
66	125	2
66	129	1
66	134	2
66	138	2
67	16	1
67	20	2
67	25	2
67	57	2
67	77	1
67	85	2
67	90	1
67	95	2
67	97	2
67	114	1
67	140	1
67	143	2
68	10	2
68	90	2
68	94	1
68	102	1
68	124	2
68	132	1
69	20	1
69	25	2
69	31	1
69	34	2
69	39	2
69	45	2
69	62	1
69	85	1
69	92	2
69	98	1
69	119	1
69	141	1
70	6	2
70	28	2
70	39	2
70	44	2
70	56	2
71	28	2
71	76	2
71	81	1
71	107	2
71	135	2
71	136	2
72	1	2
72	7	1
72	32	2
72	37	2
72	50	1
72	55	2
72	58	2
72	88	1
72	89	2
72	101	2
72	133	1
72	146	1
73	19	2
73	40	2
73	49	2
73	56	2
73	80	1
73	89	1
73	97	2
73	105	2
73	121	2
73	125	1
73	130	1
74	7	2
74	42	1
74	46	1
74	47	2
74	94	1
74	97	1
75	11	1
75	22	1
75	50	2
75	94	2
75	123	1
75	124	2
75	127	2
75	139	1
76	24	1
76	52	2
76	63	1
76	108	2
76	109	1
76	120	2
76	143	2
77	4	2
77	34	2
77	71	1
77	75	2
77	90	2
77	146	2
77	148	2
78	52	2
78	70	1
78	114	2
