Id,Source,Target,Weight
0,0,4,0.23583512
1,0,18,0.273626
2,0,40,-0.32469785
3,0,72,-0.31694904
4,0,82,-0.16513972
5,0,85,0.07688253
6,1,26,0.22347198
7,1,58,-0.34518006
8,1,86,0.57941264
9,2,1,-0.35913417
10,2,8,-0.12885308
11,2,22,-0.053525966
12,2,54,-0.19517198
13,2,57,-0.47871643
14,2,86,-0.22930397
15,2,87,-0.20892303
16,3,36,-0.15155253
17,3,45,-0.23295236
18,3,98,0.07069479
19,4,27,-0.12038889
20,4,53,0.061374586
21,4,61,-0.3957395
22,4,72,0.16104735
23,4,96,-0.09036044
24,5,1,-0.16772126
25,5,6,0.14705962
26,5,18,0.12910408
27,5,24,-0.005850825
28,5,43,-0.29170054
29,5,45,0.1096996
30,5,67,0.26869285
31,6,50,-0.23873326
32,6,77,0.39100203
33,6,80,0.3261334
34,6,91,-0.48665848
35,7,55,0.07566125
36,7,57,-0.039753385
37,7,61,-0.18040268
38,7,92,-0.016440956
39,8,18,-0.24792774
40,8,22,0.030701125
41,8,46,0.0029560996
42,8,71,-0.15075953
43,8,96,0.22910205
44,9,9,0.023784613
45,9,52,0.5256495
46,9,62,0.14171197
47,9,93,-0.23485309
48,10,4,0.19935572
49,10,34,0.11406743
50,11,11,0.27076298
51,11,25,-0.41672555
52,11,29,-0.1915321
53,11,36,-0.18673302
54,11,59,-0.027343573
55,11,79,0.36292115
56,11,83,0.21588859
57,12,19,0.36729246
58,12,63,-0.37074858
59,12,67,-0.16828334
60,13,18,0.14899257
61,13,27,-0.11936194
62,13,63,0.18883787
63,14,37,-0.13693643
64,14,63,0.098736554
65,14,66,-0.11099584
66,14,85,0.16233209
67,15,5,-0.29840615
68,15,31,-0.36265695
69,15,50,0.32678533
70,15,73,-0.20277442
71,15,82,0.29510912
72,16,24,-0.08678945
73,16,32,0.06313523
74,16,77,-0.099672556
75,16,79,-0.029832093
76,17,7,-0.1881695
77,17,31,0.18843429
78,17,35,-0.22707039
79,17,48,-0.0049820268
80,17,81,-0.3354013
81,17,88,0.09574117
82,17,98,-0.23122983
83,18,9,-0.39062265
84,18,10,-0.36722037
85,18,40,-0.16400008
86,18,50,-0.20339493
87,18,55,-0.33627915
88,18,79,0.47045082
89,18,91,-0.23263037
90,18,95,0.12850593
91,18,96,-0.28167284
92,19,18,-0.44074792
93,19,27,0.25264335
94,20,14,0.60393494
95,20,19,-0.1293685
96,20,35,-0.30653784
97,20,42,-0.36129037
98,20,55,-0.22832718
99,20,58,0.28966495
100,20,77,0.10026894
101,20,94,-0.34160814
102,21,26,-0.42734134
103,21,44,-0.29242006
104,21,73,-0.004400285
105,21,88,0.3150828
106,22,3,0.24154767
107,22,99,-0.10552406
108,23,7,-0.259926
109,23,34,0.20044777
110,23,47,0.16223623
111,23,67,0.071060225
112,24,67,-0.004152486
113,24,75,-0.12234949
114,25,9,0.2696354
115,25,11,-0.3171949
116,25,34,0.3124906
117,25,47,0.3855791
