Id,Source,Target,Weight
0,0,8,-0.30754814
1,0,17,0.3706105
2,0,29,-0.22000466
3,0,38,-0.35918227
4,0,69,0.7771458
5,0,77,-0.21626335
6,0,113,-0.32042128
7,0,118,0.7649468
8,0,127,0.49971145
9,1,54,0.16290808
10,1,81,-0.23754628
11,2,7,-0.37920028
12,2,90,0.11507581
13,2,123,0.07489775
14,3,2,0.1561296
15,3,16,-0.52671474
16,3,21,-0.1613173
17,3,29,0.508776
18,3,74,-0.11641967
19,3,108,-0.6144077
20,3,111,0.552568
21,3,115,-0.45546088
22,3,119,0.86864716
23,4,29,0.2514607
24,4,57,-0.119136624
25,4,75,0.23174413
26,4,102,0.50145274
27,4,111,0.68363893
28,4,119,-0.31875655
29,5,16,-0.5099453
30,5,69,-0.22847776
31,5,112,-0.21924318
32,5,124,-0.22778499
33,6,14,0.0982902
34,6,16,-0.48220563
35,6,101,0.26607147
36,6,102,-0.1727032
37,6,111,0.3367635
38,6,115,-0.06931858
39,7,15,-0.24450368
40,7,43,-0.1649927
41,7,66,-0.1493114
42,7,79,-0.18327573
43,7,90,-0.28400657
44,8,7,0.7038503
45,8,17,-0.18775344
46,8,28,0.52626187
47,8,37,0.100324854
48,8,53,-0.460431
49,8,72,-0.11022784
50,8,94,0.29839775
51,8,106,-0.25380254
52,8,122,0.18299644
53,9,3,0.39468375
54,9,96,-0.45693013
55,9,107,0.37510532
56,9,125,0.47817928
57,10,4,0.27522573
58,10,35,0.43029484
59,11,4,-0.3095703
60,11,20,-0.7856996
61,11,77,0.32094598
62,11,86,-0.40746954
63,12,5,0.3311934
64,12,60,0.33830887
65,12,106,-0.3725034
66,13,13,0.3872766
67,13,14,-0.2612829
68,13,15,-0.25258297
69,13,115,0.46109796
70,14,14,0.44764724
71,14,18,0.13522232
72,14,26,0.24179389
73,14,47,-0.9797752
74,14,51,-0.58201194
75,14,63,-0.63274944
76,14,100,-0.43874574
77,15,7,0.24959907
78,15,13,-0.30792654
79,15,34,0.27587086
80,15,69,0.42214248
81,15,70,0.28251863
82,15,122,0.11924381
83,16,14,0.27475703
84,16,30,-0.29322273
85,16,54,-0.22860661
86,16,80,-0.0516337
87,16,100,0.38017073
88,16,113,-0.1190153
89,17,95,0.5229198
90,18,4,0.08985048
91,18,31,-0.45215392
92,18,50,1.1634474
93,18,97,-0.31222716
94,18,110,0.12925878
95,18,125,-0.61362886
96,19,6,0.23545663
97,19,38,0.1404962
98,19,62,-0.25148556
99,19,82,-0.18403699
100,19,121,-0.42650837
101,20,11,0.3539337
102,20,13,0.24428639
103,20,24,0.6953662
104,20,44,-0.5281173
105,20,47,0.4806772
106,20,63,0.31594652
107,20,85,-0.1742011
108,20,121,0.21833542
109,20,125,-0.61505103
110,21,6,-0.47572106
111,21,22,-0.47068986
112,21,47,0.73550093
113,21,97,0.24288093
114,21,102,0.20706587
115,22,28,0.43853542
116,22,102,0.25313962
117,23,15,0.6058696
118,23,16,0.106055945
119,23,56,-0.07426873
120,23,72,-0.6309836
121,23,77,-0.2758307
122,23,81,0.0872171
123,23,88,0.11360551
124,23,110,-0.29152688
125,23,111,-0.10990056
126,24,5,-0.5916187
127,24,22,-0.60279644
128,24,42,-0.050966937
129,24,47,-0.40826473
130,24,120,0.4250986
131,25,8,0.14590433
132,25,12,0.4203756
133,25,24,-0.2001631
134,25,28,-0.37344316
135,25,40,0.098620795
136,25,64,-0.5872949
137,25,72,0.113352045
138,25,96,-0.46201292
139,26,4,-0.14153966
140,26,46,-0.33289397
141,26,80,-0.27962694
142,26,89,-0.087155096
143,26,121,0.2967813
144,27,50,-0.34245297
145,27,75,-0.24001531
146,27,84,-0.63332486
147,27,95,0.14457212
148,27,104,0.48908466
149,27,118,0.21830425
150,28,38,0.8595067
151,28,53,0.37589562
152,28,79,-0.5937991
153,28,109,0.07912643
154,28,110,-0.28264928
155,29,10,-0.29529068
156,29,14,0.2786305
157,29,16,-0.80131775
