Id,Source,Target,Weight
0,0,3,-0.06513775
1,0,7,0.10505101
2,0,8,-0.06543536
3,0,9,-0.23810855
4,0,12,-0.08095434
5,0,13,0.05696135
6,0,14,-0.076221295
7,0,15,-0.19188745
8,0,16,-0.14679609
9,0,18,0.055631857
10,0,20,0.09672465
11,0,23,0.057138648
12,0,26,-0.057664752
13,0,28,0.089817934
14,0,29,-0.11365286
15,0,35,-0.05871785
16,0,37,-0.10995711
17,0,38,-0.1916486
18,0,40,0.09074153
19,0,41,0.12936975
20,0,42,-0.080754586
21,0,43,0.16521743
22,0,44,0.09779885
23,0,45,0.09154143
24,0,48,-0.22184291
25,0,52,-0.076743804
26,0,55,-0.061617255
27,0,58,0.14734277
28,0,64,-0.16559756
29,0,66,-0.11594053
30,0,68,0.19158483
31,0,69,-0.050012577
32,0,70,0.14094609
33,0,71,0.115305096
34,0,72,0.06841803
35,0,73,-0.061113756
36,0,74,0.06934531
37,0,77,-0.07746114
38,0,81,0.1305828
39,0,82,-0.060831994
40,0,83,0.072778635
41,0,85,-0.15940297
42,0,86,-0.13387085
43,0,88,0.05217292
44,0,89,0.06495159
45,0,91,0.070085004
46,0,94,0.062849276
47,0,95,0.12741224
48,0,96,0.06770485
49,0,98,0.07106901
50,0,99,-0.19605282
51,0,104,0.13478144
52,0,107,-0.058090903
53,0,108,0.12456252
54,0,112,0.12570085
55,0,114,0.06641797
56,0,115,-0.0503343
57,0,118,-0.09797456
58,0,121,0.13450864
59,0,122,0.046659853
60,0,123,-0.06583618
61,0,124,0.082573086
62,0,126,0.12381722
63,0,127,0.176921
64,0,128,0.06233136
65,0,131,0.13798027
66,0,135,0.09816682
67,0,137,-0.21753898
68,0,138,0.05751763
69,0,140,-0.0743061
70,0,142,0.15308124
71,0,143,-0.08838533
72,0,145,0.054302823
73,0,146,0.107609324
74,0,147,-0.0503541
75,1,0,0.05816365
76,1,6,-0.118291885
77,1,7,0.068921074
78,1,8,0.17774992
79,1,9,0.099384874
80,1,10,-0.08968819
81,1,11,0.06192381
82,1,12,0.19839528
83,1,13,-0.057116594
84,1,14,0.0728535
85,1,15,0.18987735
86,1,17,0.1386648
87,1,18,-0.06694563
88,1,22,0.065057956
89,1,24,-0.09436948
90,1,25,0.066072896
91,1,26,0.07054023
92,1,27,-0.118021645
93,1,28,0.061457913
94,1,29,0.06521598
95,1,30,0.06024079
96,1,31,-0.06206759
97,1,32,0.11536381
98,1,34,-0.058556274
99,1,35,-0.18547364
100,1,36,-0.06817058
101,1,37,-0.2205046
102,1,40,-0.1213767
103,1,42,0.11870149
104,1,44,0.11457527
105,1,46,-0.09683406
106,1,47,-0.16517743
107,1,48,0.058941957
108,1,49,0.117119946
109,1,52,0.08101139
110,1,56,-0.05226064
111,1,57,0.09657711
112,1,58,-0.07001087
113,1,59,0.119093865
114,1,60,0.09089877
115,1,62,-0.057665545
116,1,63,-0.0933447
117,1,64,-0.09551102
118,1,65,-0.13755555
119,1,66,0.13211344
120,1,68,0.12004355
121,1,69,0.14029548
122,1,70,0.05809878
123,1,73,0.07231386
124,1,75,-0.091065325
125,1,77,0.0957046
126,1,78,0.11733495
127,1,80,-0.07693786
128,1,84,0.13457134
129,1,87,0.17748532
130,1,90,-0.10381306
131,1,92,-0.123499796
132,1,93,0.26855847
133,1,97,-0.19459434
134,1,102,0.06997017
135,1,106,-0.07253722
136,1,109,0.08949007
137,1,112,0.16796143
138,1,113,-0.17271405
139,1,116,0.07507459
140,1,118,0.077943474
141,1,119,-0.23258567
142,1,120,-0.17428362
143,1,121,-0.0520137
144,1,122,0.23891452
145,1,124,-0.1602291
146,1,128,0.113549136
147,1,131,0.054702997
148,1,135,-0.17803328
149,1,136,-0.104094855
150,1,137,-0.16017546
151,1,143,-0.085021034
152,1,144,0.10254278
153,1,145,-0.10819121
154,1,148,0.080933794
155,2,0,0.09066484
156,2,4,0.073085226
157,2,5,0.12527843
158,2,6,-0.06175578
159,2,7,-0.08719936
160,2,8,-0.0622889
161,2,12,-0.056067146
162,2,13,0.10791769
163,2,14,-0.05103928
164,2,15,-0.15554059
165,2,17,0.07523724
166,2,22,0.15335542
167,2,23,-0.05270005
168,2,24,0.10571024
169,2,26,0.09633759
170,2,30,0.08739265
171,2,33,0.07387305
172,2,35,0.16953358
173,2,36,0.07811747
174,2,37,-0.04773069
175,2,38,0.05084702
176,2,40,0.19081081
177,2,45,0.13973428
178,2,48,-0.049248576
179,2,49,0.084129155
180,2,51,-0.06608398
181,2,52,-0.064171754
182,2,53,-0.072520964
183,2,55,0.12221706
184,2,57,0.07336593
185,2,58,-0.16441956
186,2,59,0.2226125
187,2,60,-0.11880432
188,2,61,0.05808042
189,2,64,0.113770075
190,2,67,0.112578
191,2,69,-0.06559401
192,2,70,-0.049808744
193,2,74,-0.05070811
