Id,Source,Target,Weight
0,0,9,-0.29499084
1,0,15,-0.24528404
2,0,43,0.2859793
3,0,48,-0.5931276
4,0,66,-0.50733113
5,0,99,-0.3749709
6,0,108,0.4293153
7,0,137,-0.27985585
8,0,142,0.42838645
9,1,8,0.23216042
10,1,15,0.24016501
11,1,35,-0.265168
12,1,37,-0.3702557
13,1,46,-0.26469025
14,1,66,0.25155142
15,1,87,0.26662982
16,1,93,0.3477545
17,1,119,-0.41640735
18,1,120,-0.3724239
19,1,135,-0.36364496
20,2,35,0.35373375
21,2,40,0.39775786
22,2,58,-0.39643922
23,2,59,0.20963044
24,2,138,0.21468894
25,2,141,-0.27244252
26,3,3,0.3896639
27,3,43,-0.3427799
28,3,50,-0.4276833
29,3,60,-0.19539714
30,3,89,0.39417687
31,3,114,-0.41361156
32,3,130,0.37502554
33,4,26,0.2604674
34,4,34,0.2562854
35,4,42,0.27502045
36,4,51,0.17452757
37,4,57,-0.272582
38,4,99,0.3500382
39,4,145,0.22572708
40,5,2,0.3460721
41,5,5,0.44043002
42,5,21,0.47762942
43,5,36,0.46307728
44,5,88,0.2904967
45,5,93,-0.0516658
46,5,95,0.2928072
47,5,100,0.18723504
48,5,124,-0.32097676
49,5,139,0.20995362
50,6,53,0.21191518
51,6,63,-0.20910874
52,6,65,-0.14491943
53,6,98,-0.32103834
54,6,103,-0.25186226
55,6,132,-0.397847
56,6,133,0.38569716
57,7,7,0.46998554
58,7,36,-0.2547745
59,7,79,0.30525115
60,7,80,-0.2847782
61,7,85,0.2120357
62,7,90,-0.29541785
63,7,94,-0.4079265
64,7,112,0.35395244
65,7,129,0.10684373
66,7,134,0.2649747
67,8,8,0.43348935
68,8,21,0.33084437
69,8,46,-0.29412606
70,8,47,-0.32721382
71,8,59,-0.27267423
72,8,145,-0.28267905
73,9,2,0.28886494
74,9,44,-0.27084893
75,9,81,0.25238878
76,9,101,0.2983147
77,9,106,0.33933565
78,9,115,0.32407004
79,9,135,-0.45794934
80,9,142,-0.12821527
81,9,149,0.27908283
82,10,11,-0.18472165
83,10,13,0.31507272
84,10,15,-0.19563419
85,10,34,-0.2676618
86,10,70,0.32473776
87,10,76,-0.24708578
88,10,101,0.18956676
89,10,107,0.39997017
90,10,133,0.21013817
91,10,142,-0.32348162
92,11,10,-0.24925686
93,11,38,-0.17977053
94,11,44,0.44172224
95,11,62,0.26909053
96,11,67,-0.13937035
97,11,76,-0.40104094
98,11,100,-0.21279894
99,11,109,0.39792925
100,11,133,-0.45374158
101,11,140,0.27989826
102,12,15,-0.23831938
103,12,44,0.38115394
104,12,120,0.27196833
105,12,149,0.09791002
106,13,40,0.33809614
107,13,45,0.22081572
108,13,47,-0.34719107
109,13,52,0.43478525
110,13,76,0.16474327
111,13,109,0.27608106
112,13,131,0.31291506
113,13,140,0.10994623
114,14,7,-0.51103055
115,14,30,-0.30450445
116,14,39,-0.33939508
117,14,55,-0.38158795
118,14,56,-0.20396115
119,14,63,-0.32788643
120,14,80,-0.098025985
121,14,96,-0.2647414
122,14,144,-0.3853556
